lint	rust_path	line	message	classification	eden_symbol_occurrences	eden_counterparts	note
unused_imports	src/web_service/src/announce_room_json.rs	11	unused import: `self`	RUST_HYGIENE	self:0	web_service/announce_room_json.cpp;web_service/announce_room_json.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/web_service/src/telemetry_json.rs	12	unused import: `crate::web_backend::Client`	RUST_HYGIENE	crate::web_backend::Client:0		No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/web_service/src/verify_login.rs	9	unused import: `crate::web_result::WebResultCode`	RUST_HYGIENE	crate::web_result::WebResultCode:0	web_service/verify_login.cpp;web_service/verify_login.h	No behavioral Eden counterpart; mechanical Rust cleanup.
dead_code	src/web_service/src/telemetry_json.rs	38	fields `host`, `username`, and `token` are never read	CONFIRMED_DEAD_OBSOLETE	host:0,username:0,token:0		Current Eden no longer contains telemetry_json.* and no Ruzu production caller constructs TelemetryJson; this is an obsolete old-upstream port.
unused_variables	src/shader_recompiler/src/pipeline_cache.rs	189	unused variable: `stage`	CONFIRMED_PARITY_DEBT	stage:many	shader_recompiler/frontend/maxwell/structured_control_flow.cpp;shader_recompiler/frontend/maxwell/translate_program.cpp	The simplified Ruzu action materializer drops stage context that Eden carries through Environment/Program translation.
unused_variables	src/shader_recompiler/src/pipeline_cache.rs	190	unused variable: `base_offset`	CONFIRMED_PARITY_DEBT	base_offset:many	shader_recompiler/frontend/maxwell/control_flow.cpp;shader_recompiler/frontend/maxwell/translate_program.cpp	The simplified materializer does not use the guest shader base offset; Eden's environment and CFG translation retain it.
dead_code	src/shader_recompiler/src/frontend/structured_control_flow.rs	13	variants `Identity`, `Not`, `Or`, `Variable`, and `IndirectBranchCond` are never constructed	CONFIRMED_PARITY_DEBT	Identity:many,Not:many,Or:many,Variable:many,IndirectBranchCond:many	shader_recompiler/frontend/maxwell/structured_control_flow.cpp	All variants are constructed and consumed by Eden's full structured-control-flow pass; Ruzu's pass is partial.
dead_code	src/shader_recompiler/src/frontend/structured_control_flow.rs	33	function `has_children` is never used	CONFIRMED_PARITY_DEBT	has_children:2	shader_recompiler/frontend/maxwell/structured_control_flow.cpp	Eden uses HasChildren for union/tree destruction; the warning reflects Ruzu's incomplete statement-tree implementation.
dead_code	src/shader_recompiler/src/frontend/structured_control_flow.rs	97	variant `Function` is never constructed	CONFIRMED_PARITY_DEBT	Function:many	shader_recompiler/frontend/maxwell/structured_control_flow.cpp	Eden creates a Function root and traverses its children; Ruzu's partial pass never builds it.
dead_code	src/shader_recompiler/src/pipeline_cache.rs	417	function `maxwell_opcode_is_unknown` is never used	CONFIRMED_DEAD_OBSOLETE	maxwell_opcode_is_unknown:0	shader_recompiler/frontend/maxwell/translate/translate.cpp	Ruzu already performs decode_opcode(...).is_none() at the real decoder/control-flow call sites; this wrapper has no Eden method counterpart.
unused_imports	src/input_common/src/drivers/android.rs	16	unused import: `VibrationRequest`	RUST_HYGIENE	VibrationRequest:3	input_common/drivers/android.cpp;input_common/drivers/android.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/drivers/gc_adapter.rs	12	unused import: `common::uuid::UUID`	RUST_HYGIENE	common::uuid::UUID:0	input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/drivers/joycon.rs	13	unused imports: `BatteryLevel`, `BodyColorStatus`, `CameraStatus`, and `NfcStatus`	RUST_HYGIENE	BatteryLevel:7,BodyColorStatus:1,CameraStatus:0,NfcStatus:3	input_common/drivers/joycon.cpp;input_common/drivers/joycon.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/drivers/joycon.rs	21	unused imports: `Color`, `IrsMode`, `IrsResolution`, `MifareCmd`, `MifareReadChunk`, `MifareReadData`, `MifareWriteChunk`, `SerialNumber`, `VibrationValue`, and `self`	RUST_HYGIENE	Color:6,IrsMode:1,IrsResolution:5,MifareCmd:2,MifareReadChunk:4,MifareReadData:1,MifareWriteChunk:3,SerialNumber:6,VibrationValue:1,self:0	input_common/drivers/joycon.cpp;input_common/drivers/joycon.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/helpers/joycon_driver.rs	9	unused import: `std::sync::Arc`	RUST_HYGIENE	std::sync::Arc:0	input_common/helpers/joycon_driver.cpp;input_common/helpers/joycon_driver.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/helpers/joycon_protocol/joycon_types.rs	11	unused import: `std::fmt`	RUST_HYGIENE	std::fmt:0	input_common/helpers/joycon_protocol/joycon_types.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/input_common/src/input_engine.rs	16	unused import: `InputDevice`	RUST_HYGIENE	InputDevice:0	input_common/input_engine.cpp;input_common/input_engine.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/input_common/src/drivers/joycon.rs	75	unused variable: `led_status`	CONFIRMED_PARITY_DEBT	led_status:8	input_common/drivers/joycon.cpp;input_common/drivers/joycon.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_mut	src/input_common/src/helpers/joycon_driver.rs	480	variable does not need to be mutable	RUST_HYGIENE		input_common/helpers/joycon_driver.cpp;input_common/helpers/joycon_driver.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_variables	src/input_common/src/helpers/joycon_driver.rs	480	unused variable: `buffer`	CONFIRMED_PARITY_DEBT	buffer:16	input_common/helpers/joycon_driver.cpp;input_common/helpers/joycon_driver.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/input_common/src/drivers/android.rs	21	constant `AXIS_X` is never used	PLATFORM_DEFERRED	AXIS_X:7	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	22	constant `AXIS_Y` is never used	PLATFORM_DEFERRED	AXIS_Y:7	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	23	constant `AXIS_Z` is never used	PLATFORM_DEFERRED	AXIS_Z:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	24	constant `AXIS_RX` is never used	PLATFORM_DEFERRED	AXIS_RX:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	25	constant `AXIS_RY` is never used	PLATFORM_DEFERRED	AXIS_RY:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	26	constant `AXIS_RZ` is never used	PLATFORM_DEFERRED	AXIS_RZ:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	27	constant `AXIS_HAT_X` is never used	PLATFORM_DEFERRED	AXIS_HAT_X:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	28	constant `AXIS_HAT_Y` is never used	PLATFORM_DEFERRED	AXIS_HAT_Y:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	29	constant `AXIS_LTRIGGER` is never used	PLATFORM_DEFERRED	AXIS_LTRIGGER:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	30	constant `AXIS_RTRIGGER` is never used	PLATFORM_DEFERRED	AXIS_RTRIGGER:3	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	32	constant `KEYCODE_DPAD_UP` is never used	PLATFORM_DEFERRED	KEYCODE_DPAD_UP:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	33	constant `KEYCODE_DPAD_DOWN` is never used	PLATFORM_DEFERRED	KEYCODE_DPAD_DOWN:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	34	constant `KEYCODE_DPAD_LEFT` is never used	PLATFORM_DEFERRED	KEYCODE_DPAD_LEFT:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	35	constant `KEYCODE_DPAD_RIGHT` is never used	PLATFORM_DEFERRED	KEYCODE_DPAD_RIGHT:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	36	constant `KEYCODE_BUTTON_A` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_A:5	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	37	constant `KEYCODE_BUTTON_B` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_B:5	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	38	constant `KEYCODE_BUTTON_X` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_X:5	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	39	constant `KEYCODE_BUTTON_Y` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_Y:5	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	40	constant `KEYCODE_BUTTON_L1` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_L1:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	41	constant `KEYCODE_BUTTON_R1` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_R1:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	42	constant `KEYCODE_BUTTON_L2` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_L2:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	43	constant `KEYCODE_BUTTON_R2` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_R2:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	44	constant `KEYCODE_BUTTON_THUMBL` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_THUMBL:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	45	constant `KEYCODE_BUTTON_THUMBR` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_THUMBR:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	46	constant `KEYCODE_BUTTON_START` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_START:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/android.rs	47	constant `KEYCODE_BUTTON_SELECT` is never used	PLATFORM_DEFERRED	KEYCODE_BUTTON_SELECT:4	input_common/drivers/android.cpp;input_common/drivers/android.h	Eden uses this on Android/AArch64; inactive on the current Linux x86_64 build.
dead_code	src/input_common/src/drivers/gc_adapter.rs	59	fields `identifier`, `enable_vibration`, `axis_origin`, and `reset_origin_counter` are never read	CONFIRMED_PARITY_DEBT	identifier:19,enable_vibration:8,axis_origin:5,reset_origin_counter:5	input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/input_common/src/drivers/gc_adapter.rs	81	type alias `AdapterPayload` is never used	CONFIRMED_PARITY_DEBT	AdapterPayload:27	input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/input_common/src/drivers/gc_adapter.rs	84	constant `LIBUSB_DT_HID` is never used	PORT_DEBT_OR_RENAMED	LIBUSB_DT_HID:1	input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/input_common/src/drivers/gc_adapter.rs	87	multiple fields are never read	PORT_DEBT_OR_RENAMED		input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/input_common/src/drivers/gc_adapter.rs	100	multiple methods are never used	PORT_DEBT_OR_RENAMED		input_common/drivers/gc_adapter.cpp;input_common/drivers/gc_adapter.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/input_common/src/drivers/joycon.rs	28	constant `MAX_SUPPORTED_CONTROLLERS` is never used	CONFIRMED_PARITY_DEBT	MAX_SUPPORTED_CONTROLLERS:5	input_common/drivers/joycon.cpp;input_common/drivers/joycon.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/input_common/src/drivers/joycon.rs	39	methods `setup`, `scan_thread`, `joycon_name`, and `translate_driver_result` are never used	CONFIRMED_PARITY_DEBT	setup:3,scan_thread:6,joycon_name:5,translate_driver_result:8	input_common/drivers/joycon.cpp;input_common/drivers/joycon.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
